id,premise_raw,premise_original_necessity,premise_original_sufficiency,premise_original_ghost,coverage_original,premise_lexical_necessity,premise_lexical_sufficiency,premise_lexical_ghost,coverage_lexical,premise_syntactic_necessity,premise_syntactic_sufficiency,premise_syntactic_ghost,coverage_syntactic,premise_pragmatic_necessity,premise_pragmatic_sufficiency,premise_pragmatic_ghost,coverage_pragmatic
402,A ceremonial parade being held is passing over a street corner by the bay.,A ceremonial parade being held is passing over a street corner _____ _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ by the bay.,A _____ _____ being held is passing over a street _____ by the bay.,0.2143,A ceremonial _____ being held is _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ parade _____ _____ _____ passing over a street corner by the bay.,_____ _____ parade _____ _____ _____ passing over a street corner by the bay.,0.6429,_____ _____ _____ being held is passing over a street corner _____ _____ _____,A ceremonial parade _____ _____ _____ _____ _____ _____ _____ _____ by the bay.,A ceremonial parade being _____ is _____ _____ _____ _____ _____ by the bay.,0.4286,A ceremonial _____ being held is passing over a street corner _____ _____ _____,_____ _____ parade _____ _____ _____ _____ _____ _____ _____ _____ by the bay.,A _____ parade being held is passing _____ _____ _____ corner by the bay.,0.2857
403,Three people in a group of cars in what appears to be a city scene; two of them carrying a large bottle and one is a female dressed in high heels.,Three _____ in a group of _____ in what appears to be a _____ _____ two of them carrying a large bottle and one is a female dressed in high heels.,_____ people _____ _____ _____ _____ cars _____ _____ _____ _____ _____ _____ city scene; _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,Three people in a group of cars _____ what appears to be a city scene; two _____ them carrying a large bottle and one _____ a female dressed in _____ heels.,0.1290,Three _____ in a group of _____ in what appears to be a city scene; two of them _____ _____ _____ _____ and one is a female _____ _____ _____ _____,_____ people _____ _____ _____ _____ cars _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ carrying a large bottle _____ _____ _____ _____ _____ dressed in high heels.,_____ people in a group of cars _____ _____ appears to _____ a city _____ _____ _____ them carrying a large bottle _____ _____ is _____ female dressed in high heels.,0.3226,_____ _____ _____ _____ _____ _____ _____ in what appears to be a city scene; two of them carrying a large bottle and one is a female dressed in high heels.,Three people in a group of cars _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,Three people in a group of cars in what _____ _____ be a _____ scene; _____ of them carrying a large bottle and one is _____ female dressed in _____ _____,0.2258,_____ _____ _____ _____ _____ _____ _____ in what appears to be a _____ _____ two of them _____ _____ _____ _____ and one is a female _____ _____ _____ _____,Three people in a group of cars _____ _____ _____ _____ _____ _____ city scene; _____ _____ _____ carrying a large bottle _____ _____ _____ _____ _____ dressed in high heels.,Three people in a group of cars _____ _____ _____ _____ _____ _____ city scene; _____ _____ _____ carrying a large bottle _____ _____ _____ _____ _____ dressed in high heels.,0.5484
404,Asian girls line up near some flags.,_____ _____ _____ _____ _____ _____ _____,Asian girls line up near some flags.,Asian girls line up near some flags.,1.0000,_____ _____ _____ _____ _____ _____ _____,Asian girls line up near some flags.,Asian girls line up near some flags.,1.0000,_____ _____ _____ _____ _____ _____ _____,Asian girls line up near some flags.,Asian girls line up near some flags.,1.0000,_____ _____ _____ _____ _____ _____ _____,Asian girls line up near some flags.,Asian girls line up near some flags.,1.0000
405,Men working with hoses and a large blue and white truck.,_____ _____ _____ _____ and _____ _____ _____ _____ _____ _____,Men working with hoses _____ a large blue and white truck.,Men working with hoses _____ a large blue and white truck.,0.9091,_____ _____ _____ _____ and _____ _____ _____ _____ _____ _____,Men working with hoses _____ a large blue and white truck.,Men working with hoses _____ a large blue and white truck.,0.9091,_____ _____ _____ _____ and a large _____ _____ _____ _____,Men working with hoses _____ _____ _____ blue and white truck.,Men working with hoses _____ _____ _____ blue and white truck.,0.7273,_____ _____ _____ _____ and a _____ _____ _____ _____ _____,Men working with hoses _____ _____ large blue and white truck.,Men working with hoses _____ _____ large blue and white truck.,0.8182
407,A boy wearing a blue shirt riding a gray horse on a gravel path through the green overgrown field.,A boy wearing a blue shirt _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ riding a gray horse on a gravel path through the green overgrown field.,_____ _____ _____ _____ _____ _____ riding a gray horse on a gravel path through the green overgrown field.,0.6842,A _____ wearing a blue shirt _____ _____ _____ _____ _____ _____ _____ _____ through the green overgrown field.,_____ boy _____ _____ _____ _____ riding a gray horse on a gravel path _____ _____ _____ _____ _____,_____ boy _____ _____ _____ shirt riding a gray horse on a gravel path _____ _____ _____ _____ _____,0.4737,A boy wearing a blue shirt _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ _____ _____ riding a gray horse on a gravel path through the green overgrown field.,_____ _____ _____ _____ _____ _____ riding a gray horse on a gravel path through the green overgrown field.,0.6842,A _____ wearing a blue shirt _____ a gray _____ on a _____ _____ through the _____ _____ _____,_____ boy _____ _____ _____ _____ riding _____ _____ horse _____ _____ gravel path _____ _____ green overgrown field.,_____ boy wearing _____ blue _____ riding _____ _____ horse _____ _____ gravel path through _____ green overgrown field.,0.4211
409,A crowd of people gathered in a public place outdoors sitting at picnic tables.,A crowd of people gathered in a public place _____ sitting _____ _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ outdoors _____ at picnic tables.,A crowd _____ people _____ in a _____ place outdoors _____ at picnic tables.,0.2857,A crowd of people gathered in a public place _____ sitting at _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ outdoors _____ _____ picnic tables.,A _____ _____ people gathered in a public place outdoors _____ at picnic tables.,0.2143,A crowd of people gathered in a public place _____ sitting _____ _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ outdoors _____ at picnic tables.,A _____ _____ _____ gathered _____ a public place outdoors sitting at picnic tables.,0.2857,A crowd of people gathered in a public place _____ sitting _____ _____ _____,_____ _____ _____ _____ _____ _____ _____ _____ _____ outdoors _____ at picnic tables.,A _____ _____ people gathered _____ a _____ place outdoors sitting at picnic tables.,0.2857
410,A couple sharing in an embrace,_____ _____ sharing in _____ _____,A couple _____ _____ an embrace,A couple _____ _____ an embrace,0.6667,A couple sharing in _____ _____,_____ _____ _____ _____ an embrace,A _____ _____ in an embrace,0.3333,A couple sharing in _____ _____,_____ _____ _____ _____ an embrace,A _____ sharing _____ an embrace,0.3333,_____ _____ sharing in an _____,A couple _____ _____ _____ embrace,A couple _____ _____ _____ embrace,0.5000
411,"At the corner of an intersection, a black vehicle waits as a woman in black holding a bag is crossing the street.","At the corner of an intersection, a black vehicle waits as _____ _____ in black holding a bag _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ a woman _____ _____ _____ _____ _____ is crossing the street.,"At the _____ of an intersection, a _____ _____ waits _____ a woman in _____ _____ a bag is crossing the street.",0.2727,"At the corner of an intersection, a black vehicle waits as a _____ in black holding a bag is _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ woman _____ _____ _____ _____ _____ _____ crossing the street.,At the corner of _____ _____ a black vehicle waits as a woman in black holding _____ bag _____ crossing the street.,0.1818,"At the corner of an intersection, a black vehicle waits as _____ _____ in black holding a bag _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ a woman _____ _____ _____ _____ _____ is crossing the street.,_____ the _____ of _____ _____ a _____ vehicle _____ as a woman in black holding a bag is crossing the street.,0.2727,"At the corner of an intersection, a black vehicle waits as _____ _____ in black holding a bag _____ _____ _____ _____",_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ a woman _____ _____ _____ _____ _____ is crossing the street.,"_____ the _____ _____ an intersection, _____ _____ vehicle waits as a woman _____ black holding a bag is crossing the street.",0.2727
412,A young man is shooting pool.,A young man is _____ _____,_____ _____ _____ _____ shooting pool.,A _____ man _____ shooting pool.,0.3333,A young man is _____ _____,_____ _____ _____ _____ shooting pool.,A _____ man _____ shooting pool.,0.3333,A young man is _____ _____,_____ _____ _____ _____ shooting pool.,A _____ man _____ shooting pool.,0.3333,A young man is _____ _____,_____ _____ _____ _____ shooting pool.,_____ _____ man is shooting pool.,0.3333
413,A group of men stand in line in a dimly-lit restaurant bar.,A group of _____ _____ _____ _____ in a dimly-lit _____ _____,_____ _____ _____ men stand in line _____ _____ _____ restaurant bar.,_____ _____ _____ men stand in line _____ _____ _____ restaurant bar.,0.5000,A group of men _____ _____ _____ in a dimly-lit _____ _____,_____ _____ _____ _____ stand in line _____ _____ _____ restaurant bar.,A _____ _____ _____ stand in line _____ a _____ restaurant bar.,0.4167,A group of _____ _____ _____ _____ in a _____ _____ _____,_____ _____ _____ men stand in line _____ _____ dimly-lit restaurant bar.,_____ _____ _____ men stand in line _____ _____ dimly-lit restaurant bar.,0.5833,A group of _____ _____ _____ _____ in a dimly-lit _____ _____,_____ _____ _____ men stand in line _____ _____ _____ restaurant bar.,_____ _____ _____ men stand in line _____ _____ _____ restaurant bar.,0.5000
414,"Two men, one in yellow, are on a wooden boat.","_____ _____ one in yellow, are _____ _____ _____ _____","Two men, _____ _____ _____ _____ on a wooden boat.","Two men, _____ _____ _____ _____ on a wooden boat.",0.6000,"_____ _____ one in yellow, are _____ _____ _____ _____","Two men, _____ _____ _____ _____ on a wooden boat.","Two men, _____ _____ _____ _____ on a wooden boat.",0.6000,"_____ _____ one in yellow, are on a _____ _____","Two men, _____ _____ _____ _____ _____ _____ wooden boat.","Two men, _____ in _____ are _____ _____ wooden boat.",0.4000,"_____ _____ one in yellow, are _____ _____ _____ _____","Two men, _____ _____ _____ _____ on a wooden boat.","Two men, _____ _____ _____ _____ on a wooden boat.",0.6000
415,Five men stand outside and look like they are about to work.,_____ _____ stand outside and _____ _____ _____ _____ _____ _____ _____,Five men _____ _____ _____ look like they are about to work.,Five men _____ _____ _____ look like they are about to work.,0.7500,_____ _____ stand outside and look like they are _____ _____ _____,Five men _____ _____ _____ _____ _____ _____ _____ about to work.,Five men _____ _____ and _____ _____ they _____ about to work.,0.4167,_____ _____ _____ outside and _____ _____ _____ _____ _____ _____ _____,Five men stand _____ _____ look like they are about to work.,Five men stand _____ _____ look like they are about to work.,0.8333,_____ _____ _____ _____ and _____ _____ _____ _____ _____ _____ _____,Five men stand outside _____ look like they are about to work.,Five men stand outside _____ look like they are about to work.,0.9167
416,a man in scrubs stands next to a computer,_____ _____ _____ _____ _____ _____ _____ _____ _____,a man in scrubs stands next to a computer,a man in scrubs stands next to a computer,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,a man in scrubs stands next to a computer,a man in scrubs stands next to a computer,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,a man in scrubs stands next to a computer,a man in scrubs stands next to a computer,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,a man in scrubs stands next to a computer,a man in scrubs stands next to a computer,1.0000
