id,gold_label,bucket_original,coverage_original,pred_original_raw,pred_original_nec,pred_original_suff,pred_original_gho,score_original_nec_flip,score_original_gho_flip,score_original_suff_stay,truth_original_correct,bucket_lexical,coverage_lexical,pred_lexical_raw,pred_lexical_nec,pred_lexical_suff,pred_lexical_gho,score_lexical_nec_flip,score_lexical_gho_flip,score_lexical_suff_stay,truth_lexical_correct,bucket_syntactic,coverage_syntactic,pred_syntactic_raw,pred_syntactic_nec,pred_syntactic_suff,pred_syntactic_gho,score_syntactic_nec_flip,score_syntactic_gho_flip,score_syntactic_suff_stay,truth_syntactic_correct,bucket_pragmatic,coverage_pragmatic,pred_pragmatic_raw,pred_pragmatic_nec,pred_pragmatic_suff,pred_pragmatic_gho,score_pragmatic_nec_flip,score_pragmatic_gho_flip,score_pragmatic_suff_stay,truth_pragmatic_correct
742,entailment,Mixed,0.4545,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3636,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.4545,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.4545,neutral,neutral,neutral,neutral,0,0,1,0
743,entailment,Mixed,0.5000,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.5000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5000,entailment,neutral,entailment,entailment,1,0,1,1
744,entailment,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0
745,entailment,Mixed,0.5714,entailment,neutral,entailment,entailment,1,0,1,1,Global,0.9286,entailment,neutral,entailment,entailment,1,0,1,1,Global,0.8571,entailment,neutral,entailment,entailment,1,0,1,1,Global,0.8571,entailment,neutral,entailment,entailment,1,0,1,1
746,entailment,Local,0.3000,entailment,entailment,entailment,entailment,0,0,1,1,Local,0.1000,entailment,entailment,neutral,entailment,0,0,0,1,Local,0.3000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3000,entailment,neutral,entailment,entailment,1,0,1,1
747,contradiction,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.9000,neutral,neutral,neutral,neutral,0,0,1,0,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0
748,entailment,Mixed,0.4286,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.1429,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.5714,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4286,entailment,neutral,neutral,neutral,1,1,0,1
749,neutral,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6667,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4444,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1
751,neutral,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.9000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.9000,neutral,neutral,neutral,neutral,0,0,1,1
752,contradiction,Local,0.3889,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.2778,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.3889,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.3889,contradiction,neutral,contradiction,contradiction,1,0,1,1
753,neutral,Mixed,0.5833,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6667,neutral,neutral,neutral,neutral,0,0,1,1
754,contradiction,Local,0.2308,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.1538,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.2308,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.2308,contradiction,neutral,contradiction,contradiction,1,0,1,1
755,neutral,Mixed,0.4444,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2778,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4444,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,1
757,contradiction,Local,0.2308,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.4615,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3077,neutral,neutral,neutral,contradiction,0,1,1,0,Local,0.2308,neutral,neutral,neutral,neutral,0,0,1,0
759,contradiction,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2857,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2857,neutral,neutral,neutral,contradiction,0,1,1,0
760,entailment,Mixed,0.4444,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5556,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5556,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4444,entailment,neutral,entailment,entailment,1,0,1,1
761,entailment,Global,0.8696,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8696,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5217,neutral,neutral,contradiction,contradiction,0,1,0,0,Mixed,0.5652,neutral,neutral,neutral,contradiction,0,1,1,0
762,neutral,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1
763,entailment,Global,1.0000,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0
764,contradiction,Mixed,0.5000,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.4000,contradiction,neutral,contradiction,contradiction,1,0,1,1,Mixed,0.5000,contradiction,neutral,neutral,contradiction,1,0,0,1,Mixed,0.5000,contradiction,neutral,contradiction,contradiction,1,0,1,1
765,contradiction,Local,0.2727,contradiction,contradiction,neutral,contradiction,0,0,0,1,Local,0.2727,contradiction,contradiction,neutral,neutral,0,1,0,1,Mixed,0.5455,contradiction,neutral,neutral,neutral,1,1,0,1,Local,0.2727,contradiction,contradiction,neutral,contradiction,0,0,0,1
767,entailment,Local,0.3333,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2667,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4667,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2667,entailment,neutral,entailment,entailment,1,0,1,1
768,entailment,Local,0.3500,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2000,entailment,neutral,entailment,entailment,1,0,1,1
769,neutral,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1
770,neutral,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1
771,contradiction,Local,0.1905,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1905,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1905,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1905,contradiction,neutral,contradiction,contradiction,1,0,1,1
772,entailment,Local,0.2667,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2667,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2667,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.2667,entailment,neutral,entailment,entailment,1,0,1,1
774,contradiction,Mixed,0.7143,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7143,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7143,neutral,neutral,neutral,neutral,0,0,1,0
775,contradiction,Local,0.1053,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.1053,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7368,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.1053,neutral,neutral,neutral,neutral,0,0,1,0
776,contradiction,Local,0.2857,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7143,neutral,neutral,neutral,contradiction,0,1,1,0,Global,0.8571,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,0
777,neutral,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4286,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1429,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4286,neutral,neutral,neutral,neutral,0,0,1,1
779,entailment,Mixed,0.6154,entailment,contradiction,entailment,entailment,1,0,1,1,Mixed,0.6154,entailment,contradiction,entailment,entailment,1,0,1,1,Mixed,0.6154,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6154,entailment,contradiction,entailment,entailment,1,0,1,1
780,neutral,Local,0.0526,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0526,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0526,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0526,neutral,neutral,neutral,neutral,0,0,1,1
781,entailment,Local,0.3750,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3750,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4583,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3750,entailment,neutral,entailment,entailment,1,0,1,1
782,entailment,Global,1.0000,entailment,unknown,entailment,entailment,0,0,1,1,Mixed,0.7500,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.7500,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.7500,entailment,neutral,neutral,neutral,1,1,0,1
784,contradiction,Local,0.2353,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.2353,contradiction,neutral,neutral,contradiction,1,0,0,1,Mixed,0.6471,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.3529,contradiction,neutral,neutral,unknown,1,0,0,1
786,entailment,Local,0.1111,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.2778,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.1667,entailment,neutral,neutral,entailment,1,0,0,1
790,neutral,Mixed,0.6875,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6250,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6250,neutral,neutral,neutral,neutral,0,0,1,1
793,entailment,Mixed,0.4737,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.5789,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4737,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.4737,entailment,neutral,neutral,neutral,1,1,0,1
794,entailment,Local,0.1818,entailment,entailment,neutral,entailment,0,0,0,1,Local,0.3636,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.1818,entailment,entailment,neutral,entailment,0,0,0,1,Mixed,0.4545,entailment,neutral,neutral,neutral,1,1,0,1
795,contradiction,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,0
796,neutral,Local,0.1818,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0909,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0909,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0909,neutral,neutral,neutral,neutral,0,0,1,1
797,entailment,Mixed,0.6250,entailment,neutral,entailment,unknown,1,0,1,1,Mixed,0.5000,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.5000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5000,entailment,neutral,neutral,neutral,1,1,0,1
798,entailment,Local,0.2000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2500,entailment,neutral,entailment,entailment,1,0,1,1
799,neutral,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1
800,entailment,Mixed,0.5556,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.6667,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6667,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.5556,entailment,neutral,neutral,neutral,1,1,0,1
